﻿Title:,"Table 22 - Standard occupational classification of graduates entering work in the UK by provider"
Subtitle:,"Academic years 2017/18 to 2022/23"
Reference ID:,DT072 Table 22
Data source:,HESA
Data source link:,https://www.hesa.ac.uk/data-and-analysis/graduates/table-22
Data file canonical link:,https://www.hesa.ac.uk/data-and-analysis/graduates/table-22.zip
Licence:,Creative Commons Attribution 4.0 International Licence
Date:,2025
Filters:,Country of provider,All 
,Permanent address,All 
,Level of qualification,All 
,Mode of former study,All 
,Work type marker,All 
,Academic year,2022/23 
Search:,


"UKPRN","Provider Name","Managers, directors and senior officials","Professional occupations","Associate professional occupations","Total high skilled","Administrative and secretarial occupations","Skilled trades occupations","Caring, leisure and other service occupations","Total medium skilled","Sales and customer service occupations","Process, plant and machine operatives","Elementary occupations","Total low skilled","Unknown","Total"
"10019178","Point Blank Music School","0","5","25","30","0","0","0","5","5","0","5","5","0","40"
"10007945","City of Portsmouth College","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10007155","The University of Portsmouth","180","1,120","600","1,895","170","60","180","410","140","30","145","315","25","2,640"
"10005200","Preston College","5","15","5","25","0","5","0","5","0","0","0","0","0","30"
"10083476","The Prince's Foundation","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10005337","Queen Margaret University, Edinburgh","25","325","75","425","15","0","15","35","25","0","20","45","0","505"
"10007775","Queen Mary University of London","75","1,130","370","1,575","160","20","75","255","85","10","55","150","15","2,000"
"10025197","University Centre Quayside Limited","10","10","5","20","0","0","0","0","0","0","0","0","0","20"
"10009292","Royal Academy of Dramatic Art","0","0","20","20","0","0","0","0","0","0","0","0","0","25"
"10005544","Royal Academy of Dance","0","10","20","35","0","0","0","0","0","0","0","0","0","35"
"10005378","Rambert School","0","0","15","15","0","0","0","0","0","0","0","5","0","15"
"10005389","Ravensbourne University London","10","40","75","130","15","10","10","35","30","0","20","55","0","225"
"10005470","Richmond, The American International University in London","5","5","5","15","0","0","0","0","0","0","0","0","0","20"
"10007802","The University of Reading","230","1,190","325","1,745","110","15","70","195","60","5","60","125","10","2,075"
"10005404","Reaseheath College","5","5","10","20","0","5","15","20","10","0","5","15","0","55"
"10086591","Regent's University London Limited","0","25","10","40","5","0","0","5","0","0","0","5","0","45"
"10021100","Regents Theological College","0","10","5","15","0","0","0","5","0","0","0","0","0","20"
"10023871","Results Consortium Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","5"
"10062833","Raindance Educational Services Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10008455","Regent College London","30","10","10","50","20","20","35","80","15","15","25","60","0","190"
"10002863","Riverside College Halton","0","15","35","50","0","0","10","15","0","0","5","5","0","70"
"10005534","RNN Group","5","20","15","35","0","5","20","30","0","0","10","10","0","75"
"10005500","Robert Gordon University","65","680","210","955","70","15","85","170","40","10","40","90","10","1,225"
"10007776","Roehampton University","55","355","160","565","70","20","75","165","60","30","60","150","15","895"
"10005523","Rose Bruford College of Theatre and Performance","5","15","65","80","5","10","10","20","5","0","15","20","0","120"
"10007835","Royal Academy of Music","5","15","50","70","0","0","0","0","0","0","0","0","0","70"
"10005545","Royal Agricultural University","20","50","35","110","15","10","10","35","5","5","15","25","0","165"
"10007777","Royal College of Art","10","55","80","145","0","0","5","10","5","0","0","5","0","160"
"10007778","Royal College of Music","0","25","35","60","0","0","0","5","0","0","0","0","0","65"
"10005561","Royal Conservatoire of Scotland","5","50","50","105","0","0","5","5","5","0","5","10","0","120"
"10007816","The Royal Central School of Speech and Drama","15","40","75","125","10","5","10","20","10","0","10","20","0","170"
"10005553","Royal Holloway and Bedford New College","45","535","270","850","130","15","60","205","70","5","50","125","5","1,185"
"10007837","Royal Northern College of Music","0","25","35","65","5","0","5","10","0","0","5","10","0","80"
"10007779","The Royal Veterinary College","0","150","30","180","0","0","5","10","0","0","5","5","0","195"
"10007803","The University of St. Andrews","30","425","125","585","50","5","25","75","15","0","20","35","5","700"
"10007839","SAE Education Limited","5","15","35","55","5","5","5","20","15","5","5","25","0","95"
"10007782","St George's, University of London","0","310","25","335","5","0","10","15","5","0","5","10","0","360"
"10008026","St Mary's University College","0","60","5","65","0","0","10","10","0","0","0","0","0","80"
"10007843","St Mary's University, Twickenham","30","410","125","560","25","5","45","70","20","5","20","40","0","675"
"10005032","Salford City College","5","5","5","15","5","0","0","5","0","0","0","0","0","20"
"10007156","The University of Salford","110","1,080","495","1,680","140","35","160","335","135","20","140","295","10","2,320"
"10021256","The Salvation Army","0","15","0","15","0","0","0","0","0","0","0","0","0","15"
"10005967","South & City College Birmingham","0","15","5","25","0","0","0","5","0","0","0","5","0","35"
"10008362","London School of Science and Technology Limited","0","0","5","10","0","0","0","0","0","10","5","15","5","25"
"10007780","SOAS University of London","25","125","100","250","35","0","5","40","20","5","5","30","0","325"
"10005700","SRUC","20","30","25","75","10","40","20","70","10","5","35","50","0","195"
"10005977","South Devon College","5","25","30","65","0","5","10","15","5","0","5","10","0","90"
"10005736","Unified Seevic Palmer's College","10","0","0","10","0","0","5","10","10","10","10","25","0","50"
"10020699","South Eastern Regional College","40","45","65","155","15","50","35","105","10","5","10","25","0","280"
"10005981","South Essex College of Further and Higher Education","0","20","15","40","5","5","5","15","0","0","5","5","0","60"
"10036143","South Gloucestershire and Stroud College","0","5","10","15","0","0","5","5","5","0","5","10","0","30"
"10005790","Sheffield Hallam University","155","1,770","585","2,510","160","50","180","390","135","30","145","310","20","3,230"
"10005788","The Sheffield College","0","5","10","15","5","0","5","15","5","0","10","15","0","40"
"10007157","The University of Sheffield","60","1,450","440","1,950","150","20","65","235","50","10","75","140","5","2,330"
"10023458","The Sherwood Psychotherapy Training Institute Limited","0","30","5","35","0","0","0","0","0","0","0","0","0","35"
"10005822","Shrewsbury Colleges Group","0","5","10","15","0","5","5","5","5","0","0","5","0","25"
"10006022","Solent University","70","195","190","455","45","10","55","115","55","15","65","135","5","710"
"10005946","Solihull College and University Centre","10","45","10","65","0","5","10","15","0","0","5","5","0","90"
"10020633","Southern Regional College","15","55","50","120","25","10","25","60","10","5","5","20","0","200"
"10007158","The University of Southampton","55","1,190","290","1,535","90","15","60","165","45","5","55","100","10","1,810"
"10006050","Sparsholt College","0","5","25","30","0","5","20","25","5","0","5","10","0","70"
"10006093","Spurgeon's College","0","20","0","20","0","0","0","0","0","0","0","0","0","25"
"10004603","Newcastle and Stafford Colleges Group","0","5","15","20","0","5","0","5","5","0","10","15","0","40"
"10006299","Staffordshire University","90","770","660","1,520","60","45","75","180","75","25","80","180","15","1,890"
"10008098","Study Group","0","0","5","5","0","0","0","0","0","0","5","5","0","10"
"10003674","South Thames Colleges Group","0","20","20","35","0","5","5","10","0","0","5","5","0","55"
"10006174","St Helens College","5","10","10","20","5","10","5","20","5","0","5","10","0","45"
"10007804","The University of Stirling","60","420","190","670","95","10","75","180","55","10","50","115","10","975"
"10037449","University of St Mark and St John","20","225","80","320","10","5","40","55","15","5","15","35","0","410"
"10008010","Stranmillis University College","0","95","15","110","5","0","30","30","5","0","5","5","0","145"
"10007805","The University of Strathclyde","95","1,465","400","1,960","130","30","65","220","80","20","80","180","10","2,375"
"10006378","Strode College","0","0","0","5","0","0","0","0","0","0","0","5","0","10"
"10014001","University of Suffolk","40","190","80","315","30","20","60","110","25","20","45","85","10","515"
"10001475","City of Sunderland College","5","5","25","35","5","10","30","45","0","0","10","15","0","90"
"10007159","The University of Sunderland","95","870","260","1,230","100","45","235","380","85","50","110","240","30","1,880"
"10007160","The University of Surrey","65","850","335","1,245","75","10","55","140","50","5","40","95","5","1,490"
"10007806","The University of Sussex","65","815","375","1,255","110","15","90","215","65","5","70","140","5","1,620"
"10020685","South West College","10","55","35","100","15","15","10","40","15","5","10","25","0","165"
"10007855","Swansea University","75","1,150","355","1,585","125","30","135","290","80","15","95","185","15","2,075"
"10006494","Tameside College","0","10","5","15","0","5","5","10","0","0","0","5","0","30"
"10007161","Teesside University","95","1,140","340","1,575","60","65","155","285","50","30","80","160","10","2,025"
"10006549","Telford College","0","0","5","5","0","0","0","0","0","0","0","5","0","10"
"10082743","ThinkSpace Education Limited","5","0","5","10","0","0","0","0","0","0","0","0","0","10"
"10005998","The Trafford College Group","0","15","15","35","0","5","5","15","5","0","0","5","0","50"
"10008017","Trinity Laban Conservatoire of Music and Dance","0","45","40","85","5","0","5","15","5","0","5","10","0","110"
"10007858","University of Wales Trinity Saint David","80","360","230","670","65","65","135","260","45","50","80","175","10","1,120"
"10005999","Tyne Coast College","5","10","25","40","5","25","5","35","0","5","5","15","5","95"
"10068157","University Centre Peterborough","0","30","15","45","5","0","10","15","0","0","5","10","0","75"
"10007114","University of the Highlands and Islands","60","375","205","640","45","55","80","180","30","15","60","105","0","925"
"10007807","Ulster University","140","1,330","410","1,880","170","25","175","370","105","25","75","205","15","2,470"
"10039956","The University of Law","25","540","90","655","45","5","10","65","20","5","10","35","5","760"
"10001476","United Colleges Group","5","5","5","15","0","0","0","0","5","0","0","5","0","20"
"10007784","University College London","120","2,470","525","3,115","120","15","60","195","40","5","40","80","25","3,415"
"10007793","University of South Wales","85","710","600","1,400","115","70","205","390","90","30","95","215","10","2,010"
"10007315","Walsall College","5","5","10","20","5","0","0","5","0","0","10","10","0","40"
"10007163","The University of Warwick","190","1,615","420","2,230","105","5","45","150","50","5","35","90","15","2,485"
"10007859","Warwickshire College","0","35","35","70","5","5","5","15","5","0","0","5","0","90"
"10007361","Waverley Abbey College","0","10","15","25","0","0","0","0","0","0","0","0","0","25"
"10007339","Warrington & Vale Royal College","0","5","5","15","0","5","0","5","5","0","0","10","0","25"
"10007164","University of the West of England, Bristol","175","1,735","770","2,680","210","55","185","450","140","25","160","325","25","3,475"
"10007800","The University of the West of Scotland","55","395","210","660","65","20","120","205","75","15","65","155","10","1,025"
"10032288","West Dean College","5","5","20","30","0","5","0","5","0","0","0","5","0","40"
"10006566","The University of West London","55","355","225","635","60","30","70","165","40","20","55","115","10","925"
"10007431","West Suffolk College","5","15","5","25","0","5","0","5","0","0","0","0","0","35"
"10007459","Weston College of Further and Higher Education","0","35","20","50","0","0","0","5","0","0","0","5","0","60"
"10007165","The University of Westminster","105","495","390","990","155","15","95","265","135","10","75","225","5","1,485"
"10007469","Weymouth College","0","5","5","10","0","0","5","5","5","0","0","5","0","20"
"10007417","West Herts College","0","0","0","0","0","0","0","0","0","0","5","5","0","10"
"10007527","Wiltshire College and University Centre","5","10","0","20","0","5","5","10","0","0","0","0","0","25"
"10003614","The University of Winchester","50","540","185","775","65","10","85","160","40","5","70","115","5","1,060"
"10002107","The Windsor Forest Colleges Group","0","10","5","15","0","0","0","0","0","0","0","0","0","15"
"10007553","Wirral Metropolitan College","0","10","5","20","0","0","0","5","0","0","0","0","0","25"
"10007455","The WKCIC Group","0","5","5","15","0","0","0","5","0","0","0","0","0","20"
"10007578","City of Wolverhampton College","0","5","0","5","0","0","0","0","0","0","0","0","0","10"
"10007166","The University of Wolverhampton","60","805","205","1,075","55","20","120","195","55","15","50","120","10","1,400"
"10007139","University of Worcester","25","610","200","835","35","10","100","140","25","5","25","60","5","1,035"
"10007657","Writtle University College","0","50","15","65","5","5","20","30","5","0","5","10","0","100"
"10007434","West Thames College","0","0","0","5","0","0","0","0","0","0","0","5","0","10"
"10007696","Yeovil College","0","10","5","20","0","0","5","5","0","5","0","5","0","30"
"10007713","York St John University","40","285","155","480","60","10","70","140","55","5","50","105","5","735"
"10007709","York College","0","15","5","20","0","0","5","5","0","0","0","5","0","30"
"10007167","The University of York","65","1,050","415","1,530","175","20","85","280","70","10","90","170","10","1,995"
"","Total","12,190","117,745","46,340","176,275","13,215","4,015","13,225","30,455","9,525","2,195","9,825","21,545","1,380","229,655"
