﻿Title:,"Table 22 - Standard occupational classification of graduates entering work in the UK by provider"
Subtitle:,"Academic years 2017/18 to 2022/23"
Reference ID:,DT072 Table 22
Data source:,HESA
Data source link:,https://www.hesa.ac.uk/data-and-analysis/graduates/table-22
Data file canonical link:,https://www.hesa.ac.uk/data-and-analysis/graduates/table-22.zip
Licence:,Creative Commons Attribution 4.0 International Licence
Date:,2025
Filters:,Country of provider,All 
,Permanent address,All 
,Level of qualification,All 
,Mode of former study,All 
,Work type marker,All 
,Academic year,2018/19 
Search:,


"UKPRN","Provider Name","Managers, directors and senior officials","Professional occupations","Associate professional occupations","Total high skilled","Administrative and secretarial occupations","Skilled trades occupations","Caring, leisure and other service occupations","Total medium skilled","Sales and customer service occupations","Process, plant and machine operatives","Elementary occupations","Total low skilled","Unknown","Total"
"10004930","Oxford Brookes University","130","975","470","1,575","100","25","90","215","90","15","55","160","5","1,955"
"10020439","Oxford Business College","5","5","0","10","0","0","0","5","0","0","0","0","0","15"
"10007774","The University of Oxford","135","1,355","265","1,755","40","5","20","65","25","0","15","40","10","1,865"
"10006243","St Patrick's International College","5","0","5","10","5","5","30","35","5","0","5","10","0","55"
"10042570","Pearson College","10","25","45","80","5","0","0","5","5","0","5","5","0","95"
"10007063","Truro and Penwith College","0","15","10","25","5","0","20","25","5","0","10","20","0","70"
"10005072","Peter Symonds College","5","15","15","30","0","0","10","10","0","0","0","0","0","40"
"10004676","Petroc","0","10","20","30","5","0","15","20","5","0","5","10","0","55"
"10005124","Plumpton College","5","0","10","15","0","5","5","10","0","0","0","5","0","30"
"10005127","Arts University Plymouth","10","20","35","60","5","5","15","25","25","0","30","55","0","140"
"10005128","City College Plymouth","5","30","15","50","0","5","5","10","5","0","10","15","0","75"
"10007801","University of Plymouth","80","1,365","375","1,820","115","35","130","280","150","25","140","315","5","2,420"
"10019178","Point Blank Music School","0","10","10","15","0","0","0","0","0","0","0","5","0","20"
"10007945","City of Portsmouth College","5","15","10","30","0","5","0","10","0","0","0","5","0","40"
"10007155","The University of Portsmouth","150","1,195","715","2,060","210","35","145","390","175","20","130","325","15","2,790"
"10005200","Preston College","0","5","10","15","0","0","0","0","0","0","0","0","0","20"
"10046354","Prospects College of Advanced Technology","0","0","0","0","0","5","0","5","0","0","0","0","0","5"
"10005337","Queen Margaret University, Edinburgh","25","230","95","350","35","10","25","70","35","0","30","65","0","480"
"10007775","Queen Mary University of London","65","1,145","325","1,535","140","10","45","195","90","5","30","125","5","1,860"
"10005544","Royal Academy of Dance","0","10","10","25","0","0","0","0","0","0","0","0","0","25"
"10005389","Ravensbourne University London","15","60","95","165","15","5","10","30","25","0","10","35","0","235"
"10005470","Richmond, The American International University in London","0","5","5","5","0","0","0","5","0","0","0","0","0","15"
"10007802","The University of Reading","120","1,295","435","1,850","100","20","70","195","70","5","70","140","5","2,195"
"10005404","Reaseheath College","0","5","10","20","5","0","10","15","10","5","10","25","0","60"
"10003331","Regent's University London","10","30","25","65","5","0","5","5","5","0","0","5","0","75"
"10021100","Regents Theological College","5","15","5","25","0","0","0","0","0","0","0","0","0","30"
"10008455","Regent College London","10","0","5","15","15","5","10","30","5","5","10","25","0","70"
"10005469","Richmond upon Thames College","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10002863","Riverside College Halton","0","10","10","20","0","5","10","15","5","0","0","5","0","35"
"10005534","RNN Group","0","30","15","45","5","5","15","25","5","0","10","20","0","90"
"10005500","Robert Gordon University","95","710","235","1,040","100","30","50","175","60","10","50","120","0","1,340"
"10007776","Roehampton University","35","350","190","575","65","10","85","165","70","5","40","115","5","860"
"10005523","Rose Bruford College of Theatre and Performance","5","10","25","35","0","5","5","10","0","0","15","15","0","65"
"10005583","Ruskin College","0","5","0","5","0","0","0","0","0","0","0","0","0","10"
"10007835","Royal Academy of Music","5","40","35","75","0","0","0","0","0","0","0","5","0","80"
"10005545","Royal Agricultural University","30","55","30","120","10","15","15","35","10","5","25","40","0","195"
"10007777","Royal College of Art","25","70","75","165","0","5","0","10","0","0","5","10","0","185"
"10007778","Royal College of Music","5","30","25","60","5","0","5","5","0","0","5","5","0","75"
"10005561","Royal Conservatoire of Scotland","0","50","50","100","5","0","5","10","5","5","5","10","0","125"
"10007816","The Royal Central School of Speech and Drama","10","35","70","115","10","5","10","25","5","0","5","15","0","160"
"10005553","Royal Holloway and Bedford New College","40","540","280","860","95","5","55","155","75","0","35","110","0","1,130"
"10007837","Royal Northern College of Music","5","40","45","90","0","0","5","5","0","0","5","5","0","100"
"10007779","The Royal Veterinary College","5","220","45","270","10","10","10","25","0","0","0","5","0","300"
"10007803","The University of St. Andrews","25","335","115","475","40","5","20","60","20","0","20","40","5","580"
"10007839","SAE Education Limited","5","10","45","55","5","0","5","10","10","0","5","20","0","85"
"10007782","St George's, University of London","5","370","50","425","5","0","15","20","5","0","0","10","0","455"
"10008026","St Mary's University College","0","70","5","75","10","0","5","15","0","0","0","0","0","90"
"10007843","St Mary's University, Twickenham","20","350","90","460","20","10","55","85","30","5","20","55","0","605"
"10005032","Salford City College","0","5","0","10","0","0","5","5","5","0","0","5","0","20"
"10007156","The University of Salford","95","1,125","425","1,645","110","30","105","245","135","15","120","275","5","2,165"
"10021256","The Salvation Army","0","10","0","10","0","0","0","0","0","0","0","0","0","10"
"10005669","Sandwell College","0","0","0","5","0","0","0","0","5","0","0","5","0","10"
"10005967","South & City College Birmingham","5","15","5","25","5","0","0","5","5","0","0","10","0","40"
"10008362","London School of Science and Technology Limited","10","10","10","30","5","5","10","20","5","15","20","35","0","85"
"10007780","SOAS University of London","25","210","135","370","40","0","10","50","20","0","15","35","5","460"
"10005700","SRUC","15","30","40","85","10","55","20","85","30","10","50","90","0","260"
"10005977","South Devon College","5","10","25","40","5","0","10","15","10","0","5","15","0","70"
"10005736","Unified Seevic Palmer's College","0","5","0","5","0","0","0","0","0","0","0","0","0","10"
"10005741","Selby College","0","10","10","20","0","10","10","20","5","0","5","10","0","50"
"10020699","South Eastern Regional College","15","60","50","125","20","30","25","75","20","5","15","40","0","240"
"10005981","South Essex College of Further and Higher Education","0","45","20","65","5","5","15","25","10","5","10","20","0","110"
"10036143","South Gloucestershire and Stroud College","0","5","5","5","0","5","5","10","5","0","5","10","0","30"
"10005790","Sheffield Hallam University","140","2,090","615","2,845","170","60","155","380","185","25","150","360","5","3,590"
"10006020","Southampton City College","0","5","5","10","0","0","0","0","0","0","0","0","0","15"
"10005788","The Sheffield College","5","0","10","15","0","10","5","15","10","0","10","20","0","55"
"10007157","The University of Sheffield","90","1,820","560","2,470","185","25","75","290","125","10","85","220","5","2,980"
"10023458","The Sherwood Psychotherapy Training Institute Limited","0","15","10","25","0","0","0","0","0","0","0","0","0","25"
"10005822","Shrewsbury Colleges Group","0","0","0","0","0","0","0","5","0","0","0","0","0","5"
"10006022","Solent University","50","275","325","650","55","20","60","135","100","10","75","185","0","975"
"10005946","Solihull College and University Centre","0","25","15","40","0","0","5","10","0","0","5","10","0","55"
"10020633","Southern Regional College","10","40","35","90","30","10","35","80","20","0","10","25","0","195"
"10007158","The University of Southampton","95","1,715","450","2,255","145","20","85","250","115","10","90","215","5","2,725"
"10006050","Sparsholt College","5","10","15","30","0","5","20","30","10","0","0","10","0","65"
"10006038","Southport College","0","10","5","15","0","0","5","10","0","0","0","5","0","30"
"10006093","Spurgeon's College","0","25","0","30","0","0","0","0","0","0","0","0","0","30"
"10004603","Newcastle and Stafford Colleges Group","0","0","5","5","0","0","5","10","10","0","5","15","0","30"
"10006299","Staffordshire University","115","825","390","1,330","90","40","155","285","95","15","95","205","10","1,830"
"10006303","New College Stamford","0","5","5","15","0","0","5","5","5","0","0","5","0","25"
"10003674","South Thames Colleges Group","5","25","15","45","10","10","20","35","10","0","5","15","0","95"
"10006174","St Helens College","5","25","20","45","5","15","5","20","5","0","5","10","0","80"
"10007804","The University of Stirling","30","550","180","760","75","15","55","150","75","5","35","115","5","1,030"
"10006226","St Mary's College","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10037449","University of St Mark and St John","5","135","35","175","0","5","35","40","10","0","15","25","0","245"
"10006322","Stephenson College","0","5","0","5","0","5","0","10","0","0","0","0","0","15"
"10008010","Stranmillis University College","0","95","10","105","0","0","35","35","10","0","5","10","0","155"
"10007805","The University of Strathclyde","120","1,790","415","2,325","105","30","55","190","95","15","60","170","0","2,685"
"10006378","Strode College","0","5","5","10","0","0","5","5","5","0","5","5","0","20"
"10014001","University of Suffolk","40","335","125","500","20","20","65","100","35","0","15","50","0","650"
"10001475","City of Sunderland College","5","5","5","15","0","5","0","10","5","0","5","5","0","30"
"10007159","The University of Sunderland","70","655","280","1,005","75","25","160","260","125","25","90","240","5","1,515"
"10007160","The University of Surrey","65","860","290","1,215","70","5","40","115","45","5","30","85","5","1,415"
"10007806","The University of Sussex","60","705","375","1,140","105","15","85","205","70","5","65","140","5","1,485"
"10020685","South West College","25","45","35","100","20","25","25","70","15","5","15","35","0","205"
"10006463","Swindon College","0","10","5","15","0","5","0","10","0","0","0","0","0","25"
"10007855","Swansea University","70","975","325","1,370","155","40","90","285","130","10","105","245","0","1,905"
"10006494","Tameside College","5","10","5","15","0","5","0","5","0","0","5","10","0","30"
"10007161","Teesside University","65","950","325","1,335","65","80","150","295","85","25","85","195","5","1,830"
"10006549","Telford College","0","0","5","5","0","10","0","10","0","0","0","0","0","15"
"10004760","Northumberland College","0","5","10","15","0","0","5","5","5","0","5","5","0","25"
"10005998","The Trafford College Group","5","40","30","75","0","5","20","30","5","0","0","5","0","110"
"10008017","Trinity Laban Conservatoire of Music and Dance","10","45","40","95","5","0","5","10","0","0","10","15","0","120"
"10007858","University of Wales Trinity Saint David","55","380","180","615","55","50","120","225","70","25","60","155","5","1,005"
"10005999","Tyne Coast College","0","20","25","45","0","35","0","40","5","0","5","15","0","95"
"10007114","University of the Highlands and Islands","55","290","225","570","80","85","150","315","95","15","90","200","0","1,085"
"10007807","Ulster University","130","1,575","495","2,200","185","45","110","340","150","25","80","255","5","2,800"
"10039956","The University of Law","35","1,310","180","1,525","75","5","10","90","35","5","20","60","5","1,675"
"10001476","United Colleges Group","0","20","5","25","0","5","0","5","0","0","0","5","0","35"
"10007784","University College London","170","2,990","680","3,840","135","10","75","215","50","5","35","90","15","4,160"
"10007793","University of South Wales","120","885","465","1,470","95","70","185","350","120","25","95","240","5","2,065"
"10007315","Walsall College","0","10","10","20","5","5","5","15","10","5","10","25","0","60"
"10007163","The University of Warwick","185","1,800","545","2,525","90","10","55","155","50","5","35","85","5","2,770"
"10007859","Warwickshire College","5","25","35","65","5","5","15","25","5","0","5","10","5","100"
"10007361","Waverley Abbey College","0","5","15","20","0","0","0","0","0","0","0","0","0","20"
"10007339","Warrington & Vale Royal College","5","15","15","40","0","15","0","15","0","0","0","5","0","60"
"10007164","University of the West of England, Bristol","125","1,610","595","2,330","175","45","95","320","105","20","100","225","5","2,880"
"10007800","The University of the West of Scotland","50","910","250","1,210","110","15","105","230","110","10","70","195","0","1,635"
"10032288","West Dean College","0","0","0","5","0","0","0","0","0","0","0","0","0","5"
"10006566","The University of West London","55","375","195","630","65","20","80","170","55","15","55","120","5","920"
"10007431","West Suffolk College","0","10","0","10","0","0","0","0","0","0","0","0","0","15"
"10007459","Weston College of Further and Higher Education","10","20","20","50","0","0","5","5","10","0","5","15","0","70"
"10007165","The University of Westminster","115","610","435","1,160","140","20","70","230","130","10","55","195","15","1,600"
"10007469","Weymouth College","0","0","5","10","0","0","0","0","0","0","0","5","0","15"
"10007417","West Herts College","5","5","5","10","0","0","5","5","5","0","5","10","0","25"
"10007527","Wiltshire College and University Centre","0","15","10","25","0","5","5","15","10","0","5","10","0","50"
"10003614","The University of Winchester","40","480","195","715","90","10","95","195","90","5","70","165","5","1,075"
"10002107","The Windsor Forest Colleges Group","0","5","0","10","0","0","5","5","0","0","0","0","0","15"
"10007553","Wirral Metropolitan College","0","15","5","20","0","5","5","10","0","0","5","5","0","30"
"10007419","West Kent and Ashford College","0","5","5","15","0","10","0","10","0","0","0","0","0","25"
"10007455","The WKCIC Group","5","5","15","25","5","5","5","15","5","0","5","10","0","45"
"10007427","West Nottinghamshire College","0","15","10","30","5","10","5","20","0","0","5","5","0","55"
"10007578","City of Wolverhampton College","0","5","5","10","0","10","0","10","0","0","5","5","0","25"
"10007166","The University of Wolverhampton","85","1,005","280","1,370","80","25","135","240","115","15","75","205","5","1,825"
"10007139","University of Worcester","50","825","275","1,150","60","15","165","240","75","10","55","135","5","1,530"
"10007657","Writtle University College","5","25","10","45","10","5","20","35","15","0","5","20","0","100"
"10007434","West Thames College","0","0","0","0","0","0","5","5","5","0","5","10","0","15"
"10007696","Yeovil College","0","15","10","25","0","0","5","10","0","0","0","0","0","35"
"10007713","York St John University","20","295","135","450","65","15","55","130","85","5","50","140","0","725"
"10007709","York College","5","20","10","40","5","0","10","15","5","0","0","10","0","65"
"10007167","The University of York","70","1,090","420","1,580","145","15","95","260","90","5","70","165","5","2,005"
"","Total","11,555","126,550","47,635","185,740","13,795","3,915","12,885","30,595","12,810","1,745","9,820","24,380","720","241,435"
