Provider name,Subject area of degree,Employment and further study,Unknown pattern of further study,Part-time further study,Voluntary or unpaid work,Unknown pattern of employment,"Other including travel, caring for someone or retired",Total with known outcomes,Full-time employment,Unemployed,Part-time employment,Full-time further study
Leeds Beckett University,03 Biological and sport sciences,0.1526602176541717,0.0,0.005441354292623942,0.02267230955259976,0.003022974607013301,0.03476420798065296,16540,0.5359733978234583,0.029322853688029022,0.12243047158403869,0.0903869407496977
Leeds Beckett University,04 Psychology,0.15473441108545036,0.0,0.0,0.01077752117013087,0.003079291762894534,0.033102386451116246,6495,0.5388760585065435,0.05388760585065435,0.11547344110854503,0.07236335642802155
Leeds Beckett University,10 Engineering and technology,0.10191725529767912,0.0,0.0,0.0,0.008072653884964682,0.016145307769929364,4955,0.6488395560040363,0.045408678102926335,0.10898082744702321,0.030272452068617558
Leeds Beckett University,11 Computing,0.07011393514460999,0.0,0.0,0.0017528483786152498,0.0,0.03943908851884312,5705,0.6608238387379491,0.07449605609114812,0.08238387379491674,0.028045574057843997
Leeds Beckett University,"13 Architecture, building and planning",0.1015572105619499,0.0,0.0,0.0,0.0,0.035206499661475966,7385,0.7257955314827352,0.025050778605280974,0.06702775897088693,0.021665538253215978
Leeds Beckett University,15 Social sciences,0.09855849815621857,0.0,0.0026818638954073082,0.012068387529332886,0.0026818638954073082,0.0496144820650352,14915,0.6208514917867918,0.0496144820650352,0.11833724438484747,0.038887026483405966
Leeds Beckett University,16 Law,0.15346121768140117,0.0,0.012510425354462052,0.0,0.0,0.045037531276063386,5995,0.5863219349457881,0.060884070058381985,0.0750625521267723,0.03336113427856547
Leeds Beckett University,17 Business and management,0.085489121123865,0.0,0.002055850608189138,0.005482268288504369,0.009251327736851122,0.04968305636457084,29185,0.6873393866712352,0.05961966763748501,0.07144080863457256,0.027240020558506082
Leeds Beckett University,19 Language and area studies,0.10095642933049948,0.0,0.0,0.008501594048884165,0.0,0.23485653560042508,4705,0.40488841657810837,0.04675876726886291,0.12539851222104145,0.05526036131774708
Leeds Beckett University,"20 Historical, philosophical and religious studies",0.11940298507462686,0.0,0.0,0.01791044776119403,0.0,0.023880597014925373,1675,0.5134328358208955,0.023880597014925373,0.10746268656716418,0.1253731343283582
Leeds Beckett University,22 Education and teaching,0.06349206349206349,0.0,0.0,0.0012957563977972141,0.007126660187884677,0.04243602202785876,15435,0.7207644962747004,0.03854875283446712,0.08390022675736962,0.027210884353741496
Leeds Beckett University,"24 Media, journalism and communications",0.07529411764705882,0.0,0.0,0.009411764705882352,0.0,0.023529411764705882,4250,0.6541176470588236,0.05411764705882353,0.11764705882352941,0.03529411764705882
Leeds Beckett University,"25 Design, and creative and performing arts",0.07878343715646757,0.0,0.0029314767314034445,0.01758886038842067,0.007328691828508612,0.0480029314767314,13645,0.5240014657383657,0.05203371198241114,0.24038109197508245,0.023451813851227556
Leeds Beckett University,"26 Geography, earth and environmental studies (social sciences)",0.02857142857142857,0.0,0.0,0.0,0.0,0.05714285714285714,700,0.5857142857142857,0.0,0.02857142857142857,0.05714285714285714
Leeds City College,02 Subjects allied to medicine,0.11904761904761904,0.0,0.0,0.0,0.0,0.03571428571428571,840,0.35714285714285715,0.07142857142857142,0.2619047619047619,0.09523809523809523
Leeds City College,03 Biological and sport sciences,0.08547008547008547,0.0,0.0,0.0,0.0,0.06837606837606838,1170,0.4188034188034188,0.1111111111111111,0.18803418803418803,0.017094017094017096
Leeds City College,10 Engineering and technology,0.0,0.0,0.0,0.0,0.0,0.0,390,0.7435897435897436,0.0,0.0,0.0
Leeds City College,11 Computing,0.09523809523809523,0.0,0.0,0.0,0.0,0.07936507936507936,1260,0.30158730158730157,0.15873015873015872,0.25396825396825395,0.031746031746031744
Leeds City College,15 Social sciences,0.0,0.0,0.0,0.0,0.0,0.0,80,0.0,0.0,0.25,0.0
Leeds City College,16 Law,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,300,0.26666666666666666,0.13333333333333333,0.13333333333333333,0.0
Leeds City College,17 Business and management,0.0728744939271255,0.0,0.0,0.0,0.0,0.10931174089068826,2470,0.3805668016194332,0.15789473684210525,0.21862348178137653,0.032388663967611336
Leeds City College,22 Education and teaching,0.09330628803245436,0.0,0.0,0.0,0.0,0.06693711967545639,2465,0.5070993914807302,0.08316430020283976,0.16835699797160245,0.032454361054766734
Leeds City College,"25 Design, and creative and performing arts",0.08333333333333333,0.0,0.0,0.023809523809523808,0.0,0.07142857142857142,3360,0.3333333333333333,0.07142857142857142,0.35714285714285715,0.017857142857142856
Leeds College of Building,10 Engineering and technology,0.2981366459627329,0.0,0.0,0.0,0.0,0.0,1610,0.6521739130434783,0.0,0.0,0.0
Leeds College of Building,"13 Architecture, building and planning",0.27246376811594203,0.0,0.0,0.0,0.0,0.02318840579710145,3450,0.663768115942029,0.0,0.002898550724637681,0.0
The University of Leeds,01 Medicine and dentistry,0.12994143484626647,0.0,0.0,0.0,0.0,0.03074670571010249,13660,0.7079062957540263,0.01171303074670571,0.07174231332357248,0.027818448023426062
The University of Leeds,02 Subjects allied to medicine,0.09927164823307257,0.0,0.0,0.002158079309414621,0.0016185594820609657,0.04936606420285945,18535,0.6795252225519288,0.027515511195036417,0.08065821418937145,0.05206366333962773
The University of Leeds,03 Biological and sport sciences,0.09582504970178926,0.0,0.0,0.011133200795228629,0.0,0.04771371769383698,12575,0.563817097415507,0.04135188866799205,0.0636182902584493,0.1654075546719682
The University of Leeds,04 Psychology,0.11699346405228758,0.0,0.0,0.01045751633986928,0.0,0.047058823529411764,7650,0.5993464052287582,0.03398692810457516,0.09019607843137255,0.08104575163398693
The University of Leeds,"06 Agriculture, food and related studies",0.057692307692307696,0.0,0.0,0.007692307692307693,0.015384615384615385,0.019230769230769232,2600,0.6576923076923077,0.05,0.06923076923076923,0.08076923076923077
The University of Leeds,07 Physical sciences,0.09007981755986318,0.0,0.0,0.0011402508551881414,0.002280501710376283,0.05815279361459521,8770,0.5501710376282782,0.07069555302166476,0.04446978335233751,0.1733181299885975
The University of Leeds,09 Mathematical sciences,0.11627906976744186,0.0,0.0053156146179402,0.0,0.0,0.0425249169435216,7525,0.6259136212624584,0.059800664451827246,0.038538205980066444,0.09568106312292358
The University of Leeds,10 Engineering and technology,0.07991402891754591,0.0,0.0015631105900742479,0.003907776475185619,0.003907776475185619,0.03458382180539273,25590,0.7000781555295037,0.059788980070339975,0.038882375928096916,0.0760062524423603
The University of Leeds,11 Computing,0.08201304753028892,0.0,0.0,0.007455731593662628,0.0,0.016775396085740912,5365,0.6971109040074557,0.05778191985088537,0.05312208760484623,0.09506057781919851
The University of Leeds,"13 Architecture, building and planning",0.05741626794258373,0.0,0.0,0.0,0.0,0.019138755980861243,2090,0.777511961722488,0.023923444976076555,0.009569377990430622,0.028708133971291867
The University of Leeds,"26 Geography, earth and environmental studies (natural sciences)",0.0664626147791867,0.0,0.0021862702229995625,0.005247048535198951,0.0017490161783996502,0.038915609969392216,11435,0.6856143419326629,0.04984696108439003,0.04241364232619152,0.10188019239177962
The University of Leeds,15 Social sciences,0.11078660436137072,0.0,0.003115264797507788,0.014018691588785047,0.003894080996884735,0.04672897196261682,25680,0.6267523364485982,0.05957943925233645,0.06736760124610591,0.06678348909657321
The University of Leeds,16 Law,0.11449579831932773,0.0,0.007352941176470588,0.01365546218487395,0.0,0.07090336134453781,9520,0.5414915966386554,0.06880252100840337,0.03676470588235294,0.13970588235294118
The University of Leeds,17 Business and management,0.0996066089693155,0.0,0.0018882769472856019,0.008811959087332809,0.016994492525570417,0.040912667191188044,31775,0.7022816679779701,0.054917387883556254,0.04107002360346184,0.032887490165224235
The University of Leeds,19 Language and area studies,0.10390738060781476,0.0,0.006367583212735167,0.019102749638205498,0.004052098408104197,0.046888567293777134,17275,0.5499276410998553,0.060781476121562955,0.11924746743849493,0.08740955137481911
The University of Leeds,"20 Historical, philosophical and religious studies",0.11745078411745079,0.0,0.00333667000333667,0.013013013013013013,0.005338672005338672,0.04871538204871538,14985,0.5338672005338672,0.062062062062062065,0.10677344010677343,0.1021021021021021
The University of Leeds,22 Education and teaching,0.11271186440677966,0.0,0.006779661016949152,0.010169491525423728,0.0,0.04745762711864407,5900,0.611864406779661,0.025423728813559324,0.13644067796610168,0.02457627118644068
The University of Leeds,23 Combined and general studies,0.09785932721712538,0.0,0.0,0.0,0.0,0.024464831804281346,1635,0.5871559633027523,0.0061162079510703364,0.09785932721712538,0.04892966360856269
The University of Leeds,"24 Media, journalism and communications",0.06334841628959276,0.0,0.0,0.002585649644473174,0.010342598577892695,0.04395604395604396,7735,0.6767937944408533,0.060116354234001294,0.09696186166774402,0.03232062055591468
The University of Leeds,"25 Design, and creative and performing arts",0.08702290076335878,0.0,0.0022900763358778627,0.012977099236641221,0.0053435114503816794,0.042366412213740455,13100,0.582442748091603,0.046946564885496186,0.16793893129770993,0.04351145038167939
The University of Leeds,"26 Geography, earth and environmental studies (social sciences)",0.09195402298850575,0.0,0.0,0.009852216748768473,0.0,0.041050903119868636,6090,0.6945812807881774,0.047619047619047616,0.059113300492610835,0.059113300492610835
Leeds Trinity University,02 Subjects allied to medicine,0.16,0.0,0.0,0.0,0.0,0.0,250,0.48,0.0,0.0,0.0
Leeds Trinity University,03 Biological and sport sciences,0.1476923076923077,0.0,0.0,0.0,0.0,0.0,1625,0.5538461538461539,0.024615384615384615,0.12307692307692308,0.11076923076923077
Leeds Trinity University,04 Psychology,0.1317365269461078,0.0,0.0,0.009580838323353293,0.0,0.04431137724550898,4175,0.5437125748502994,0.04790419161676647,0.12455089820359282,0.07664670658682635
Leeds Trinity University,15 Social sciences,0.08020698576972833,0.0,0.0,0.01034928848641656,0.0,0.0517464424320828,3865,0.5575679172056921,0.0517464424320828,0.14877102199223805,0.054333764553686936
Leeds Trinity University,17 Business and management,0.09880239520958084,0.0,0.0,0.011976047904191617,0.0,0.0658682634730539,3340,0.6302395209580839,0.0688622754491018,0.08832335329341318,0.005988023952095809
Leeds Trinity University,19 Language and area studies,0.08264462809917356,0.0,0.0,0.0,0.0,0.05371900826446281,1210,0.40082644628099173,0.03305785123966942,0.18181818181818182,0.03305785123966942
Leeds Trinity University,"20 Historical, philosophical and religious studies",0.047619047619047616,0.0,0.0,0.0,0.0,0.02976190476190476,840,0.38095238095238093,0.047619047619047616,0.05952380952380952,0.14285714285714285
Leeds Trinity University,22 Education and teaching,0.07093316519546028,0.0,0.00031525851197982345,0.005044136191677175,0.0018915510718789407,0.03530895334174023,15860,0.7345523329129886,0.037515762925598994,0.08511979823455233,0.01828499369482976
Leeds Trinity University,"24 Media, journalism and communications",0.04158004158004158,0.0,0.0,0.016632016632016633,0.0,0.035343035343035345,2405,0.632016632016632,0.058212058212058215,0.1787941787941788,0.033264033264033266
Leicester College,10 Engineering and technology,0.1391304347826087,0.0,0.0,0.0,0.0,0.017391304347826087,1150,0.6434782608695652,0.0,0.06956521739130435,0.034782608695652174
Leicester College,"13 Architecture, building and planning",0.0,0.0,0.0,0.0,0.0,0.0,310,0.5806451612903226,0.0,0.0,0.0
Leicester College,15 Social sciences,0.0,0.0,0.0,0.0,0.0,0.125,160,0.25,0.125,0.125,0.125
Leicester College,17 Business and management,0.10921501706484642,0.0,0.0,0.0,0.013651877133105802,0.20477815699658702,2930,0.2525597269624573,0.1296928327645051,0.19795221843003413,0.05460750853242321
Leicester College,22 Education and teaching,0.0,0.0,0.0,0.0,0.0,0.0,440,0.5909090909090909,0.0,0.18181818181818182,0.0
Leicester College,"25 Design, and creative and performing arts",0.06779661016949153,0.0,0.0,0.0,0.0,0.09322033898305085,1180,0.3559322033898305,0.0,0.3644067796610169,0.0
The University of Leicester,01 Medicine and dentistry,0.11706349206349206,0.0,0.0,0.0,0.0,0.010582010582010581,7560,0.8207671957671958,0.0,0.025793650793650792,0.0026455026455026454
The University of Leicester,02 Subjects allied to medicine,0.1024793388429752,0.0,0.0,0.0,0.0,0.04462809917355372,3025,0.543801652892562,0.04132231404958678,0.09090909090909091,0.16198347107438016
The University of Leicester,03 Biological and sport sciences,0.12566137566137567,0.0,0.0,0.013227513227513227,0.0,0.06481481481481481,7560,0.4384920634920635,0.056878306878306875,0.06283068783068783,0.2261904761904762
The University of Leicester,04 Psychology,0.15528455284552845,0.0,0.008130081300813009,0.007317073170731708,0.0,0.04390243902439024,6150,0.4878048780487805,0.052845528455284556,0.108130081300813,0.10894308943089431
The University of Leicester,07 Physical sciences,0.07558945908460471,0.0,0.0013869625520110957,0.005547850208044383,0.0,0.03467406380027739,7210,0.542995839112344,0.06241331484049931,0.05825242718446602,0.20110957004160887
The University of Leicester,09 Mathematical sciences,0.11412268188302425,0.0,0.0,0.0,0.0,0.03138373751783167,3505,0.5748930099857347,0.0912981455064194,0.02282453637660485,0.15406562054208273
The University of Leicester,10 Engineering and technology,0.06679035250463822,0.0,0.0,0.0037105751391465678,0.0,0.04823747680890538,5390,0.614100185528757,0.09647495361781076,0.0575139146567718,0.08534322820037106
The University of Leicester,11 Computing,0.09816612729234088,0.0,0.0,0.0,0.004314994606256742,0.039913700107874865,4635,0.6407766990291263,0.08198489751887811,0.05609492988133765,0.06903991370010787
The University of Leicester,"26 Geography, earth and environmental studies (natural sciences)",0.07017543859649122,0.0,0.0,0.0,0.0,0.030303030303030304,3135,0.5645933014354066,0.05741626794258373,0.05741626794258373,0.1339712918660287
The University of Leicester,15 Social sciences,0.12710280373831775,0.0,0.0012461059190031153,0.011838006230529595,0.0024922118380062306,0.048909657320872275,16050,0.5757009345794393,0.05700934579439252,0.07570093457943926,0.08971962616822429
The University of Leicester,16 Law,0.16666666666666666,0.0,0.010296010296010296,0.029601029601029602,0.0,0.052123552123552123,7770,0.4517374517374517,0.06048906048906049,0.07979407979407979,0.13577863577863578
The University of Leicester,17 Business and management,0.12850862360500506,0.0,0.0006763611768684477,0.008116334122421373,0.012850862360500507,0.045316198850186,14785,0.614812309773419,0.06628339533310788,0.056814338856949614,0.056137977680081164
The University of Leicester,19 Language and area studies,0.11844484629294756,0.0,0.0,0.012658227848101266,0.0,0.048824593128390596,5530,0.4701627486437613,0.06238698010849909,0.1383363471971067,0.11211573236889692
The University of Leicester,"20 Historical, philosophical and religious studies",0.10655147588192944,0.0,0.0028797696184305254,0.018718502519798418,0.0,0.09359251259899208,6945,0.4528437724982001,0.04679625629949604,0.12814974802015838,0.12526997840172785
The University of Leicester,22 Education and teaching,0.055030094582975066,0.0,0.0,0.0,0.0,0.030954428202923472,5815,0.8005159071367154,0.02235597592433362,0.06706792777300086,0.0
The University of Leicester,23 Combined and general studies,0.0,0.0,0.0,0.0,0.0,0.0,100,0.4,0.0,0.0,0.0
The University of Leicester,"24 Media, journalism and communications",0.0674931129476584,0.0,0.0027548209366391185,0.026170798898071626,0.01652892561983471,0.05785123966942149,7260,0.553030303030303,0.06542699724517906,0.14600550964187328,0.045454545454545456
The University of Leicester,"26 Geography, earth and environmental studies (social sciences)",0.0933852140077821,0.0,0.0,0.0,0.0,0.01556420233463035,1285,0.5214007782101168,0.07003891050583658,0.07003891050583658,0.0933852140077821
Wigan and Leigh College,02 Subjects allied to medicine,0.0,0.0,0.0,0.0,0.0,0.0,120,0.0,0.0,0.0,0.0
Wigan and Leigh College,03 Biological and sport sciences,0.0,0.0,0.0,0.0,0.0,0.0,240,0.25,0.0,0.08333333333333333,0.0
Wigan and Leigh College,10 Engineering and technology,0.19069767441860466,0.0,0.0,0.0,0.0,0.0,2150,0.7302325581395349,0.0,0.018604651162790697,0.0
Wigan and Leigh College,11 Computing,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,300,0.4,0.0,0.0,0.0
Wigan and Leigh College,"13 Architecture, building and planning",0.0,0.0,0.0,0.0,0.0,0.0,250,0.8,0.0,0.0,0.0
Wigan and Leigh College,15 Social sciences,0.1111111111111111,0.0,0.0,0.0,0.0,0.05555555555555555,360,0.2777777777777778,0.0,0.1388888888888889,0.0
Wigan and Leigh College,17 Business and management,0.0,0.0,0.0,0.0,0.0,0.0,200,0.5,0.0,0.0,0.0
Wigan and Leigh College,22 Education and teaching,0.09411764705882353,0.0,0.0,0.0,0.0,0.0,850,0.6647058823529411,0.0,0.03529411764705882,0.0
Wigan and Leigh College,"25 Design, and creative and performing arts",0.0,0.0,0.0,0.0,0.0,0.0,580,0.27586206896551724,0.13793103448275862,0.41379310344827586,0.0
Lincoln College,02 Subjects allied to medicine,0.12121212121212122,0.0,0.0,0.0,0.0,0.1717171717171717,990,0.2828282828282828,0.04040404040404041,0.29292929292929293,0.04040404040404041
Lincoln College,03 Biological and sport sciences,0.08695652173913043,0.0,0.0,0.0,0.0,0.0,460,0.391304347826087,0.0,0.21739130434782608,0.0
Lincoln College,10 Engineering and technology,0.14457831325301204,0.0,0.0,0.0,0.0,0.018072289156626505,1660,0.7228915662650602,0.0,0.04819277108433735,0.0
Lincoln College,11 Computing,0.0,0.0,0.0,0.0,0.0,0.0,160,0.25,0.0,0.0625,0.0
Lincoln College,"13 Architecture, building and planning",0.045454545454545456,0.0,0.0,0.0,0.0,0.0,440,0.7272727272727273,0.0,0.0,0.0
Lincoln College,15 Social sciences,0.0,0.0,0.0,0.0,0.0,0.0,160,0.25,0.0,0.25,0.0
Lincoln College,17 Business and management,0.0,0.0,0.0,0.0,0.0,0.0,160,0.25,0.0,0.0,0.0
Lincoln College,22 Education and teaching,0.0,0.0,0.0,0.0,0.0,0.0,160,0.625,0.0,0.0,0.0
Lincoln College,"25 Design, and creative and performing arts",0.0,0.0,0.0,0.0,0.0,0.0,80,0.5,0.0,0.0,0.0
The University of Lincoln,02 Subjects allied to medicine,0.11016621569385389,0.0,0.0,0.0015461925009663702,0.0,0.047545419404715884,12935,0.6772323154232702,0.017008117510630073,0.08504058755315037,0.04986470815616544
The University of Lincoln,03 Biological and sport sciences,0.1220447284345048,0.0,0.0,0.015335463258785943,0.0,0.03386581469648562,7825,0.47028753993610223,0.060063897763578275,0.11309904153354633,0.15271565495207667
The University of Lincoln,04 Psychology,0.15984213122841637,0.0,0.0,0.021706956092747903,0.0,0.038973852984706465,10135,0.5170202269363592,0.033547113961519485,0.1110014800197336,0.10212136161815491
The University of Lincoln,"06 Agriculture, food and related studies",0.10957004160887657,0.0,0.0,0.011095700416088766,0.0,0.012482662968099861,3605,0.5686546463245492,0.033287101248266296,0.11927877947295423,0.10540915395284327
The University of Lincoln,07 Physical sciences,0.07549361207897794,0.0,0.004645760743321719,0.0,0.0,0.03716608594657375,4305,0.5667828106852497,0.06387921022067364,0.06736353077816493,0.13008130081300814
The University of Lincoln,09 Mathematical sciences,0.10309278350515463,0.0,0.0,0.0,0.0,0.020618556701030927,970,0.6082474226804123,0.10309278350515463,0.09278350515463918,0.10309278350515463
The University of Lincoln,10 Engineering and technology,0.060882800608828,0.0,0.0,0.0,0.0,0.0213089802130898,3285,0.7199391171993912,0.0487062404870624,0.0213089802130898,0.0487062404870624
The University of Lincoln,11 Computing,0.07635135135135135,0.0,0.0,0.005405405405405406,0.0,0.03648648648648649,7400,0.6006756756756757,0.0777027027027027,0.09121621621621621,0.09256756756756757
The University of Lincoln,"13 Architecture, building and planning",0.11702127659574468,0.0,0.0,0.0,0.0,0.015957446808510637,1880,0.6569148936170213,0.015957446808510637,0.047872340425531915,0.0425531914893617
The University of Lincoln,15 Social sciences,0.12666666666666668,0.0,0.0,0.016888888888888887,0.0,0.057777777777777775,11250,0.5391111111111111,0.051555555555555556,0.10977777777777778,0.092
The University of Lincoln,16 Law,0.20159680638722555,0.0,0.0,0.0,0.0,0.04291417165668663,5010,0.501996007984032,0.05389221556886228,0.07385229540918163,0.09181636726546906
The University of Lincoln,17 Business and management,0.1154434250764526,0.0,0.0015290519877675841,0.004396024464831804,0.0007645259938837921,0.04912079510703364,26160,0.661888379204893,0.04873853211009174,0.06135321100917431,0.046444954128440366
The University of Lincoln,19 Language and area studies,0.16579634464751958,0.0,0.0,0.0,0.0,0.044386422976501305,3830,0.4412532637075718,0.06266318537859007,0.14490861618798956,0.11488250652741515
The University of Lincoln,"20 Historical, philosophical and religious studies",0.15313935681470137,0.0,0.0,0.026033690658499236,0.0,0.045941807044410414,6530,0.389739663093415,0.07044410413476264,0.13169984686064318,0.17228177641653905
The University of Lincoln,22 Education and teaching,0.06287425149700598,0.0,0.0,0.0,0.0,0.05089820359281437,3340,0.7350299401197605,0.0014970059880239522,0.08532934131736528,0.029940119760479042
The University of Lincoln,"24 Media, journalism and communications",0.0945479641131815,0.0,0.0,0.016563146997929608,0.005521048999309869,0.028295376121463076,7245,0.5224292615596964,0.0759144237405107,0.20634920634920634,0.045548654244306416
The University of Lincoln,"25 Design, and creative and performing arts",0.12460289445817155,0.0,0.0028238616307800918,0.011295446523120367,0.004941757853865161,0.04235792446170138,14165,0.48358630427109073,0.04871161313095658,0.21637839745852452,0.054006353688669254
Liverpool Hope University,02 Subjects allied to medicine,0.0,0.0,0.0,0.0,0.0,0.0,380,0.5263157894736842,0.0,0.10526315789473684,0.10526315789473684
Liverpool Hope University,03 Biological and sport sciences,0.14450867052023122,0.0,0.0,0.0,0.0,0.011560693641618497,1730,0.5289017341040463,0.03468208092485549,0.15606936416184972,0.08092485549132948
Liverpool Hope University,04 Psychology,0.13352685050798258,0.0,0.005805515239477504,0.011611030478955007,0.0,0.05805515239477504,3445,0.5079825834542816,0.055152394775036286,0.09869375907111756,0.10449927431059507
Liverpool Hope University,09 Mathematical sciences,0.11940298507462686,0.0,0.0,0.0,0.0,0.0,335,0.582089552238806,0.05970149253731343,0.11940298507462686,0.0
Liverpool Hope University,10 Engineering and technology,0.0,0.0,0.0,0.0,0.0,0.0,220,0.5,0.0,0.0,0.0
Liverpool Hope University,11 Computing,0.06756756756756757,0.0,0.0,0.0,0.0,0.013513513513513514,1480,0.543918918918919,0.05405405405405406,0.13513513513513514,0.12162162162162163
Liverpool Hope University,"26 Geography, earth and environmental studies (natural sciences)",0.15384615384615385,0.0,0.0,0.0,0.0,0.0,520,0.5192307692307693,0.0,0.019230769230769232,0.07692307692307693
Liverpool Hope University,15 Social sciences,0.0955137481910275,0.0,0.0,0.01881331403762663,0.002894356005788712,0.06801736613603473,6910,0.6193921852387844,0.03835021707670044,0.0955137481910275,0.04486251808972504
Liverpool Hope University,16 Law,0.17777777777777778,0.0,0.0,0.0,0.0,0.022222222222222223,900,0.4222222222222222,0.08888888888888889,0.044444444444444446,0.044444444444444446
Liverpool Hope University,17 Business and management,0.08976660682226212,0.0,0.0,0.0,0.0,0.05745062836624776,2785,0.651705565529623,0.08258527827648116,0.08976660682226212,0.05026929982046679
Liverpool Hope University,19 Language and area studies,0.11469534050179211,0.0,0.0,0.0,0.0,0.07168458781362007,1395,0.5304659498207885,0.0931899641577061,0.1003584229390681,0.05734767025089606
Liverpool Hope University,"20 Historical, philosophical and religious studies",0.14623655913978495,0.0,0.0,0.0,0.0,0.06236559139784946,2325,0.42795698924731185,0.05161290322580645,0.13978494623655913,0.12043010752688173
Liverpool Hope University,22 Education and teaching,0.06992461658435144,0.0,0.0,0.0028593709383935534,0.002079542500649857,0.037171822199116196,19235,0.7382375877306993,0.041850792825578374,0.0865609565895503,0.021315310631661033
Liverpool Hope University,"24 Media, journalism and communications",0.08421052631578947,0.0,0.0,0.0,0.0,0.021052631578947368,950,0.5578947368421052,0.05263157894736842,0.2,0.0
Liverpool Hope University,"25 Design, and creative and performing arts",0.11871508379888268,0.0,0.0,0.002793296089385475,0.0111731843575419,0.04329608938547486,3580,0.44692737430167595,0.08659217877094973,0.20810055865921787,0.04748603351955307
Liverpool Hope University,"26 Geography, earth and environmental studies (social sciences)",0.0,0.0,0.0,0.0,0.0,0.0,100,0.6,0.0,0.0,0.0
Liverpool John Moores University,02 Subjects allied to medicine,0.10549903100775193,0.0,0.0031492248062015503,0.003391472868217054,0.005813953488372093,0.05184108527131783,41280,0.6912548449612403,0.017320736434108527,0.09883720930232558,0.019500968992248062
Liverpool John Moores University,03 Biological and sport sciences,0.12535612535612536,0.0,0.004431782209559987,0.02184235517568851,0.005064893953782843,0.03735359290914846,15795,0.5039569484013928,0.05571383349161127,0.1212408990186768,0.11490978157644824
Liverpool John Moores University,04 Psychology,0.14899514899514898,0.0,0.011088011088011088,0.022176022176022176,0.0,0.040887040887040885,7215,0.49965349965349964,0.05751905751905752,0.11850311850311851,0.08731808731808732
Liverpool John Moores University,"06 Agriculture, food and related studies",0.05333333333333334,0.0,0.0,0.0,0.0,0.05333333333333334,750,0.56,0.10666666666666667,0.10666666666666667,0.05333333333333334
Liverpool John Moores University,07 Physical sciences,0.11643835616438356,0.0,0.0,0.01598173515981735,0.0,0.05365296803652968,4380,0.5627853881278538,0.0502283105022831,0.05821917808219178,0.091324200913242
Liverpool John Moores University,09 Mathematical sciences,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,2160,0.5925925925925926,0.0763888888888889,0.07407407407407407,0.125
Liverpool John Moores University,10 Engineering and technology,0.07986243790599924,0.0,0.0,0.007642338555598013,0.005349636988918609,0.04088651127244937,13085,0.6709973251815056,0.06878104700038212,0.0599923576614444,0.04814673290026748
Liverpool John Moores University,11 Computing,0.10983981693363844,0.0,0.0,0.0,0.0,0.03051106025934401,6555,0.6338672768878718,0.08314263920671243,0.08924485125858124,0.036613272311212815
Liverpool John Moores University,"13 Architecture, building and planning",0.10367170626349892,0.0,0.0,0.0,0.0021598272138228943,0.028617710583153346,9260,0.7392008639308856,0.032397408207343416,0.05129589632829374,0.023758099352051837
Liverpool John Moores University,"26 Geography, earth and environmental studies (natural sciences)",0.1103448275862069,0.0,0.0,0.0,0.0,0.027586206896551724,1450,0.5517241379310345,0.09655172413793103,0.12413793103448276,0.13793103448275862
Liverpool John Moores University,15 Social sciences,0.10792639773531493,0.0,0.0,0.010969568294409059,0.0014154281670205238,0.05803255484784147,14130,0.6365888181174806,0.05060155697098372,0.07926397735314933,0.045647558386411886
Liverpool John Moores University,16 Law,0.1620897521768252,0.0,0.0026791694574681848,0.0,0.008037508372404554,0.04018754186202277,7465,0.5907568653717348,0.04420629604822505,0.08372404554588078,0.0535833891493637
Liverpool John Moores University,17 Business and management,0.1002306563220801,0.0,0.001677500524218914,0.0020968756552736424,0.005871251834766198,0.038582512057035015,23845,0.7070664709582721,0.047389389809184314,0.06584189557559236,0.028517508911721536
Liverpool John Moores University,19 Language and area studies,0.11618798955613577,0.0,0.0,0.010443864229765013,0.0,0.0639686684073107,3830,0.4556135770234987,0.06135770234986945,0.206266318537859,0.07441253263707572
Liverpool John Moores University,"20 Historical, philosophical and religious studies",0.1223021582733813,0.0,0.0,0.0,0.0,0.06474820143884892,2780,0.5017985611510791,0.04316546762589928,0.10431654676258993,0.1223021582733813
Liverpool John Moores University,22 Education and teaching,0.07349865551239916,0.0,0.0,0.0011951000896325067,0.0023902001792650133,0.04003585300268898,16735,0.7526142814460711,0.021810576635793246,0.08246190618464297,0.02001792650134449
Liverpool John Moores University,"24 Media, journalism and communications",0.08053691275167785,0.0,0.0,0.009587727708533078,0.007670182166826462,0.03451581975071908,5215,0.5781399808245445,0.0488974113135187,0.18312559923298177,0.026845637583892617
Liverpool John Moores University,"25 Design, and creative and performing arts",0.08379888268156424,0.0,0.002482929857231533,0.0074487895716946,0.0,0.04717566728739913,8055,0.4897579143389199,0.06828057107386716,0.26256983240223464,0.024829298572315334
The Liverpool Institute for Performing Arts,10 Engineering and technology,0.0,0.0,0.0,0.0,0.0,0.0,860,0.6511627906976745,0.0,0.23255813953488372,0.0
The Liverpool Institute for Performing Arts,"25 Design, and creative and performing arts",0.06346967559943582,0.0,0.0,0.0028208744710860366,0.011283497884344146,0.036671368124118475,7090,0.5077574047954866,0.04231311706629055,0.3032440056417489,0.028208744710860368
